date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:23	5118/5118	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:23%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fcalendar	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed27c5.html	(from http://em.logosny.org/connect/calendar)
17:53:23	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:23%20GMT	http://em.logosny.org/?p=153	C:/My%20Web%20Sites/logosny/em.logosny.org/indexd7d8.html	(from http://em.logosny.org/connect/calendar)
17:53:24	5216/5216	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:24%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fcalendar&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed9dd8.html	(from http://em.logosny.org/connect/calendar)
17:53:35	5774/5774	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:49%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/gcal.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/gcal583f.js	(from http://em.logosny.org/connect/calendar)
17:53:36	4296/4296	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/calender_events.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/calender_events583f.js	(from http://em.logosny.org/connect/calendar)
17:53:37	5153/5153	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:37%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fconnect-with-us	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed4464.html	(from http://em.logosny.org/connect/connect-with-us)
17:53:38	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:38%20GMT	http://em.logosny.org/?p=890	C:/My%20Web%20Sites/logosny/em.logosny.org/indexbd60.html	(from http://em.logosny.org/connect/connect-with-us)
17:53:39	5251/5251	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:39%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fconnect-with-us&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedc033.html	(from http://em.logosny.org/connect/connect-with-us)
17:53:40	5110/5110	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:40%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fministries	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedaad0.html	(from http://em.logosny.org/ministries)
17:53:40	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:41%20GMT	http://em.logosny.org/?p=880	C:/My%20Web%20Sites/logosny/em.logosny.org/index0d89.html	(from http://em.logosny.org/ministries)
17:53:41	5210/5210	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:41%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fministries&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed62ae.html	(from http://em.logosny.org/ministries)
17:53:43	120104/120104	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:52%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/fullcalendar.min.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/fullcalendar.min583f.js	(from http://em.logosny.org/connect/calendar)
17:53:54	63924/63924	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:03%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Basketball-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Basketball-1000x768.jpg	(from http://em.logosny.org/ministries)
17:53:59	30102/30102	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:36%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Basketball-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Basketball-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:04	30025/30025	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:32%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Discipleship-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Discipleship-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:08	63750/63750	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:35%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Discipleship-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Discipleship-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:14	32020/32020	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:17%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Fellowships-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Fellowships-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:15	66202/66202	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:14%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Fellowships-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Fellowships-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:20	25498/25498	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:34%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Prayer-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Prayer-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:23	53523/53523	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:25%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Prayer-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Prayer-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:29	31166/31166	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:08%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Technology-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Technology-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:30	63988/63988	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:18%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Technology-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Technology-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:32	20470/20470	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:10%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Usher-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Usher-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:35	43463/43463	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:05%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Usher-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Usher-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:36	21731/21731	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:22%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Welcome-600x400.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Welcome-600x400.jpg	(from http://em.logosny.org/ministries)
17:54:37	45225/45225	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:24:30%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Welcome-1000x768.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Welcome-1000x768.jpg	(from http://em.logosny.org/ministries)
17:54:38	5093/5093	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:54:38%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fsermon	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed0901.html	(from http://em.logosny.org/sermon)
